"STATE","FDID","INC_NO","INC_TYPE","OTH_DEATH","FF_DEATH","total","year","region"
"VA","09701","0012158",111,1,0,1,"2012","south"
"VA","14110","2012127",111,1,0,1,"2012","south"
"VA","14309","000175A",111,2,0,2,"2012","south"
"VA","14311","2016631",111,1,0,1,"2012","south"
"VA","14900","2000333",111,1,0,1,"2012","south"
"VA","14900","2000493",121,1,0,1,"2012","south"
"VA","15901","12-0015",111,1,0,1,"2012","south"
"VA","16901","1200318",111,1,0,1,"2012","south"
"VA","18505","0120058",120,1,0,1,"2012","south"
"VA","19120","2012249",111,1,0,1,"2012","south"
"VA","55000","0005194",111,1,0,1,"2012","south"
"VA","55000","0023378",111,1,0,1,"2012","south"
"VA","55000","0024688",111,1,0,1,"2012","south"
"VA","65000","0007335",111,4,0,4,"2012","south"
"VA","70001","0413057",111,1,0,1,"2012","south"
"VA","70001","0612016",111,1,0,1,"2012","south"
"VA","71000","0022842",111,1,0,1,"2012","south"
"VA","73000","2000386",121,1,0,1,"2012","south"
"VA","76000","31771",111,1,0,1,"2012","south"
"VA","76000","33329",111,1,0,1,"2012","south"
"VA","77000","0007957",111,1,0,1,"2012","south"
"VA","77000","0015881",111,1,0,1,"2012","south"
"VA","81000","0014008",111,2,0,2,"2012","south"
"VA","81000","0018844",111,1,0,1,"2012","south"
"VA","81000","0020841",160,1,0,1,"2012","south"
"VA","81000","0046667",111,1,0,1,"2012","south"
"VA","84000","0003750",111,2,0,2,"2012","south"
"VT","04208","0000005",111,1,0,1,"2012","northeast"
"WA","03M02","00448",111,1,0,1,"2012","west"
"WA","04D01","45",111,2,0,2,"2012","west"
"WA","04D01","543",111,1,0,1,"2012","west"
"WA","09D04","012101",111,2,0,2,"2012","west"
"WA","13D05","169",111,1,0,1,"2012","west"
"WA","17D10","0002728",111,2,0,2,"2012","west"
"WA","17D11","1207954",111,1,0,1,"2012","west"
"WA","17D39","1201110",111,1,0,1,"2012","west"
"WA","17D39","1212174",111,2,0,2,"2012","west"
"WA","17M08","1207136",111,1,0,1,"2012","west"
"WA","17M08","1212935",111,2,0,2,"2012","west"
"WA","17M15","69778",111,1,0,1,"2012","west"
"WA","17M15","116495",111,1,0,1,"2012","west"
"WA","18D01","0014476",111,1,0,1,"2012","west"
"WA","18D10","27864",111,1,0,1,"2012","west"
"WA","18M01","7625",111,1,0,1,"2012","west"
"WA","19M01","131",111,1,0,1,"2012","west"
"WA","20D05","2012035",121,2,0,2,"2012","west"
"WA","25D01","0568",121,1,0,1,"2012","west"
"WA","27D06","0400015",111,1,0,1,"2012","west"
"WA","27D18","0001493",111,1,0,1,"2012","west"
"WA","27D21","0000676",111,3,0,3,"2012","west"
"WA","27D21","0005679",111,1,0,1,"2012","west"
"WA","31D01","0015087",111,1,0,1,"2012","west"
"WA","31M04","5728",111,1,0,1,"2012","west"
"WA","31M04","16037",111,1,0,1,"2012","west"
"WA","32D09","0002916",111,1,0,1,"2012","west"
"WA","34D03","0004959",111,1,0,1,"2012","west"
"WA","36M04","120338",111,1,0,1,"2012","west"
"WA","39D12","2160",111,1,0,1,"2012","west"
"WI","05040","1208041",111,1,0,1,"2012","midwest"
"WI","09040","0000196",111,1,0,1,"2012","midwest"
"WI","09040","test001",121,1,0,1,"2012","midwest"
"WI","13110","0000081",111,1,0,1,"2012","midwest"
"WI","18010","0005846",111,1,0,1,"2012","midwest"
"WI","18010","0006000",111,2,0,2,"2012","midwest"
"WI","19020","0082012",111,1,0,1,"2012","midwest"
"WI","24020","0000002",111,1,0,1,"2012","midwest"
"WI","32050","1204556",111,1,0,1,"2012","midwest"
"WI","33010","2012031",111,3,0,3,"2012","midwest"
"WI","40200","0082720",111,1,0,1,"2012","midwest"
"WI","40200","0091290",111,1,0,1,"2012","midwest"
"WI","40260","0002546",111,1,0,1,"2012","midwest"
"WI","43010","0000192",111,1,0,1,"2012","midwest"
"WI","48130","0000712",111,1,0,1,"2012","midwest"
"WI","49080","0000181",111,1,0,1,"2012","midwest"
"WI","51010","1203046",111,1,0,1,"2012","midwest"
"WI","51040","0003660",111,1,0,1,"2012","midwest"
"WI","51100","0000377",135,1,0,1,"2012","midwest"
"WI","55030","0000296",111,1,0,1,"2012","midwest"
"WI","56010","0000020",111,1,0,1,"2012","midwest"
"WI","58100","0000072",121,1,0,1,"2012","midwest"
"WI","67240","0000781",111,1,0,1,"2012","midwest"
"WI","70030","0006409",111,1,0,1,"2012","midwest"
"WV","02106","0030130",111,1,0,1,"2012","south"
"WV","02201","0001029",111,1,0,1,"2012","south"
"WV","10112","0012115",111,1,0,1,"2012","south"
"WV","17104","2014440",111,1,0,1,"2012","south"
"WV","17108","2085961",111,1,0,1,"2012","south"
"WV","19103","0000314",111,2,0,2,"2012","south"
"WV","20129","0012314",121,1,0,1,"2012","south"
"WV","20205","0050960",111,9,0,9,"2012","south"
"WV","24109","0004283",111,2,0,2,"2012","south"
"WV","25109","2012058",111,1,0,1,"2012","south"
"WV","27104","0120302",111,1,0,1,"2012","south"
"WV","27115","0012149",111,2,0,2,"2012","south"
"WV","27116","2012069",111,1,0,1,"2012","south"
"WV","29107","0000057",111,1,0,1,"2012","south"
"WV","30104","1210012",111,3,0,3,"2012","south"
"WV","35106","0004783",111,2,0,2,"2012","south"
"WV","39101","0076-12",111,1,0,1,"2012","south"
"WV","41101","0077519",111,1,0,1,"2012","south"
"WV","42102","2012044",121,1,0,1,"2012","south"
"WV","42106","0000902",120,1,0,1,"2012","south"
"WV","44101","0000012",111,1,0,1,"2012","south"
"WV","49104","0122151",100,1,0,1,"2012","south"
"WV","52106","2012034",111,1,0,1,"2012","south"
"WV","52106","2012345",100,1,0,1,"2012","south"
"WV","54205","1200290",111,2,0,2,"2012","south"
"WV","55103","0000089",111,1,0,1,"2012","south"
"WY","45519","0000001",111,1,0,1,"2012","west"
"AK","13400","0000093",111,1,0,1,"2013","west"
"AK","15000","0000021",121,1,0,1,"2013","west"
"AK","22216","SFM-001",111,1,0,1,"2013","west"
"AK","22218","SFM-001",111,3,0,3,"2013","west"
"AK","23100","0004618",111,1,0,1,"2013","west"
"AK","23150","0000777",111,1,0,1,"2013","west"
"AK","25600","0050578",111,1,0,1,"2013","west"
"AK","26510","13-50",111,1,0,1,"2013","west"
"AK","31600","0000158",111,1,0,1,"2013","west"
"AK","31700","13-0507",111,1,0,1,"2013","west"
"AL","00102","0007048",111,2,0,2,"2013","south"
"AL","00102","0007499",100,1,0,1,"2013","south"
"AL","00102","0014070",111,2,0,2,"2013","south"
"AL","00102","0023959",111,1,0,1,"2013","south"
"AL","00103","0001326",111,1,0,1,"2013","south"
"AL","00107","0000604",111,2,0,2,"2013","south"
"AL","00124","0000350",111,1,0,1,"2013","south"
"AL","00150","0002396",111,1,0,1,"2013","south"
"AL","00213","1303176",111,1,0,1,"2013","south"
"AL","00610","0130006",121,1,0,1,"2013","south"
"AL","00613","23",111,1,0,1,"2013","south"
"AL","01310","0002/13",111,1,0,1,"2013","south"
"AL","03001","195",111,1,0,1,"2013","south"
"AL","03005","0117131",121,1,0,1,"2013","south"
"AL","03801","0000238",111,1,0,1,"2013","south"
"AL","03801","0009045",111,1,0,1,"2013","south"
"AL","04201","62",111,1,0,1,"2013","south"
"AL","04701","0002565",111,1,0,1,"2013","south"
"AL","04701","0003520",111,1,0,1,"2013","south"
"AL","04801","0007613",100,1,0,1,"2013","south"
"AL","04901","0000673",111,1,0,1,"2013","south"
"AL","05601","0000080",111,1,0,1,"2013","south"
"AL","05604","13-0006",111,1,0,1,"2013","south"
"AL","05708","0388",111,1,0,1,"2013","south"
"AL","05811","0001208",111,1,0,1,"2013","south"
"AL","06519","2013004",111,1,0,1,"2013","south"
"AL","06703","1213001",111,1,0,1,"2013","south"
"AR","04003","0000091",111,1,0,1,"2013","south"
"AR","04007","0000758",111,1,0,1,"2013","south"
"AR","06301","2013097",111,1,0,1,"2013","south"
"AR","08000","0000099",111,2,0,2,"2013","south"
"AR","08000","0000100",111,2,0,2,"2013","south"
"AR","08000","0000101",111,2,0,2,"2013","south"
"AR","10004","0001301",111,1,0,1,"2013","south"
"AR","12007","1311",111,1,0,1,"2013","south"
"AR","17006","2013128",111,1,0,1,"2013","south"
"AR","23303","2012004",111,1,0,1,"2013","south"
"AR","30300","801",111,1,0,1,"2013","south"
"AR","33001","2013107",100,1,0,1,"2013","south"
"AR","33008","0085313",111,1,0,1,"2013","south"
"AR","36000","13205",111,1,0,1,"2013","south"
"AR","46009","1300355",111,2,0,2,"2013","south"
"AR","46600","1313008",111,1,0,1,"2013","south"
"AR","46600","1313743",111,1,0,1,"2013","south"
"AR","47002","2013027",111,1,0,1,"2013","south"
"AR","47300","1300292",111,1,0,1,"2013","south"
"AR","48002","0000060",111,1,0,1,"2013","south"
"AR","54301","0000413",111,1,0,1,"2013","south"
"AR","60604","1313840",111,1,0,1,"2013","south"
"AR","66600","0001657",111,1,0,1,"2013","south"
"AR","68003","2013005",111,1,0,1,"2013","south"
"AR","69007","0013002",112,4,0,4,"2013","south"
"AR","70009","0000035",120,1,0,1,"2013","south"
"AZ","08052","0189765",111,2,0,2,"2013","west"
"AZ","08263","0255377",111,2,0,2,"2013","west"
"AZ","08293","0201333",111,1,0,1,"2013","west"
"AZ","11123","0009580",111,1,0,1,"2013","west"
"AZ","12033","2080364",111,1,0,1,"2013","west"
"CA","01015","0009271",111,1,0,1,"2013","west"
"CA","03555","12291",143,1,0,1,"2013","west"
"CA","05060","198",111,2,0,2,"2013","west"
"CA","11050","0000600",111,2,0,2,"2013","west"
"CA","12140","0007961",111,1,0,1,"2013","west"
"CA","12555","7961",111,1,0,1,"2013","west"
"CA","15010","1319607",111,1,0,1,"2013","west"
"CA","15010","1319644",111,1,0,1,"2013","west"
"CA","19105","1142",111,1,0,1,"2013","west"
"CA","19105","103",111,1,0,1,"2013","west"
"CA","19105","309",112,1,0,1,"2013","west"
"CA","19105","1140",111,1,0,1,"2013","west"
"CA","19105","1140",111,1,0,1,"2013","west"
"CA","19105","1140",111,1,0,1,"2013","west"
"CA","19105","1232",111,1,0,1,"2013","west"
"CA","19105","90",111,1,0,1,"2013","west"
"CA","19105","27",111,2,0,2,"2013","west"
"CA","19110","0242205",111,1,0,1,"2013","west"
"CA","24030","0005829",111,1,0,1,"2013","west"
"CA","24030","0005940",111,3,0,3,"2013","west"
"CA","24035","12146",111,2,0,2,"2013","west"
"CA","29065","0027523",111,1,0,1,"2013","west"
"CA","30040","1313464",100,1,0,1,"2013","west"
"CA","30065","0069796",111,1,0,1,"2013","west"
"CA","30065","0098504",111,1,0,1,"2013","west"
"CA","31080","0003161",111,1,0,1,"2013","west"
"CA","33030","76899",111,1,0,1,"2013","west"
"CA","33070","22243",111,1,0,1,"2013","west"
"CA","33075","1313420",160,1,0,1,"2013","west"
"CA","33075","1326665",151,1,0,1,"2013","west"
"CA","33090","12979",111,1,0,1,"2013","west"
"CA","33090","90277",111,1,0,1,"2013","west"
"CA","34090","0061143",111,1,0,1,"2013","west"
"CA","34090","0067128",111,2,0,2,"2013","west"
"CA","36125","0101635",111,1,0,1,"2013","west"
"CA","37120","980",122,1,0,1,"2013","west"
"CA","37140","0024882",121,1,0,1,"2013","west"
"CA","37140","0038929",111,1,0,1,"2013","west"
"CA","38005","009366",111,1,0,1,"2013","west"
"CA","38005","015855",111,1,0,1,"2013","west"
"CA","38005","048597",111,1,0,1,"2013","west"
"CA","38005","091560",111,3,0,3,"2013","west"
"CA","39065","3007006",111,1,0,1,"2013","west"
"CA","43070","2429050",111,1,0,1,"2013","west"
"CA","44005","0013274",111,1,0,1,"2013","west"
"CA","44005","0024444",111,1,0,1,"2013","west"
"CA","45086","9277",111,1,0,1,"2013","west"
"CA","45086","9848",120,1,0,1,"2013","west"
"CA","47121","2423",111,1,0,1,"2013","west"
"CA","52020","0000415",111,1,0,1,"2013","west"
"CA","52020","0003127",111,1,0,1,"2013","west"
"CA","53555","3697",150,1,0,1,"2013","west"
"CA","54050","10949",111,2,0,2,"2013","west"
"CA","54050","11255",111,1,0,1,"2013","west"
"CA","56020","10279",111,1,0,1,"2013","west"
"CA","56020","36097",111,1,0,1,"2013","west"
"CO","00110","13643",111,1,0,1,"2013","west"
"CO","00545","330",111,1,0,1,"2013","west"
"CO","01601","0091823",111,1,0,1,"2013","west"
"CO","03510","3746",111,1,0,1,"2013","west"
"CO","04118","1321357",130,1,0,1,"2013","west"
"CO","04330","0113122",111,1,0,1,"2013","west"
"CO","06945","0013572",111,1,0,1,"2013","west"
"CO","06960","8907",111,1,0,1,"2013","west"
"CO","10145","18310",111,2,0,2,"2013","west"
"CO","11750","119",111,1,0,1,"2013","west"
"CT","02030","0000163",111,1,0,1,"2013","northeast"
"CT","02140","0041015",111,2,0,2,"2013","northeast"
"CT","02200","0000055",111,1,0,1,"2013","northeast"
"CT","02250","165",111,1,0,1,"2013","northeast"
"CT","02270","0006067",111,1,0,1,"2013","northeast"
"CT","05140","0043676",111,1,0,1,"2013","northeast"
"CT","06140","0006610",111,1,0,1,"2013","northeast"
"CT","06170","0000246",111,1,0,1,"2013","northeast"
"CT","06250","0002404",111,1,0,1,"2013","northeast"
"DE","10100","0014919",111,1,0,1,"2013","south"
"DE","20025","0077252",111,1,0,1,"2013","south"
"FL","01012","0011244",111,2,0,2,"2013","south"
"FL","01012","0011996",100,1,0,1,"2013","south"
"FL","01042","1300360",111,1,0,1,"2013","south"
"FL","02072","15231",111,1,0,1,"2013","south"
"FL","02072","19903",111,1,0,1,"2013","south"
"FL","02072","50589",111,1,0,1,"2013","south"
"FL","02072","59242",111,1,0,1,"2013","south"
"FL","02072","91572",111,1,0,1,"2013","south"
"FL","02072","105138",111,1,0,1,"2013","south"
"FL","03051","0001560",100,1,0,1,"2013","south"
"FL","03051","0021207",111,1,0,1,"2013","south"
"FL","03051","0068744",111,1,0,1,"2013","south"
"FL","03051","0068867",111,1,0,1,"2013","south"
"FL","04112","3055925",111,1,0,1,"2013","south"
"FL","04112","3068486",111,1,0,1,"2013","south"
"FL","05102","1304682",111,1,0,1,"2013","south"
"FL","05102","1312274",111,2,0,2,"2013","south"
"FL","05142","0055324",121,1,0,1,"2013","south"
"FL","06032","001224",111,1,0,1,"2013","south"
"FL","06172","0008665",111,1,0,1,"2013","south"
"FL","06301","0096491",111,1,0,1,"2013","south"
"FL","07212","0034974",111,1,0,1,"2013","south"
"FL","07212","0053112",111,1,0,1,"2013","south"
"FL","07252","3030386",111,1,0,1,"2013","south"
"FL","08072","2100023",111,1,0,1,"2013","south"
"FL","08182","0860112",111,1,0,1,"2013","south"
"FL","09023","0000760",111,1,0,1,"2013","south"
"FL","09023","0014056",111,1,0,1,"2013","south"
"FL","10062","1109819",111,1,0,1,"2013","south"
"FL","10282","0505704",111,1,0,1,"2013","south"
"FL","10282","1205091",111,1,0,1,"2013","south"
"FL","14062","1318763",111,1,0,1,"2013","south"
"FL","14162","0023717",121,1,0,1,"2013","south"
"FL","16011","0000003",111,1,0,1,"2013","south"
"FL","16012","0000548",111,1,0,1,"2013","south"
"FL","17012","0023647",111,1,0,1,"2013","south"
"FL","17022","0020797",111,3,0,3,"2013","south"
"FL","17022","0028821",111,1,0,1,"2013","south"
"FL","18022","3004774",111,1,0,1,"2013","south"
"FL","20012","2017",111,1,0,1,"2013","south"
"FL","22012","1300886",111,1,0,1,"2013","south"
"FL","23032","1307174",121,1,0,1,"2013","south"
"FL","24012","1305716",111,1,0,1,"2013","south"
"FL","24012","0033196",111,1,0,1,"2013","south"
"FL","26022","0003589",121,1,0,1,"2013","south"
"FL","28042","0000506",111,1,0,1,"2013","south"
"FL","28042","0025739",111,1,0,1,"2013","south"
"FL","28042","0051158",111,1,0,1,"2013","south"
"FL","29012","0000917",111,1,0,1,"2013","south"
"FL","29091","0002054",111,1,0,1,"2013","south"
"FL","33061","1302134",111,1,0,1,"2013","south"
"FL","33101","605",121,1,0,1,"2013","south"
"FL","34022","0001064",111,1,0,1,"2013","south"
"FL","35021","2013023",111,3,0,3,"2013","south"
"FL","35031","0201316",111,3,0,3,"2013","south"
"FL","37022","1213029",121,1,0,1,"2013","south"
"FL","41012","132312",111,1,0,1,"2013","south"
"FL","42032","01004",111,1,0,1,"2013","south"
"FL","43011","0020910",131,1,0,1,"2013","south"
"FL","47000","0000243",111,1,0,1,"2013","south"
"FL","51101","0009155",121,1,0,1,"2013","south"
"FL","53012","0000645",111,2,0,2,"2013","south"
"FL","53021","0013383",111,1,0,1,"2013","south"
"FL","61041","1300082",111,3,0,3,"2013","south"
"FL","64012","0005074",111,1,0,1,"2013","south"
"GA","01201","0000005",111,1,0,1,"2013","south"
"GA","01703","0000149",111,1,0,1,"2013","south"
"GA","02002","0000024",121,1,0,1,"2013","south"
"GA","02203","0000195",111,1,0,1,"2013","south"
"GA","02203","0001153",111,1,0,1,"2013","south"
"GA","02302","0001441",111,1,0,1,"2013","south"
"GA","02303","0000745",111,2,0,2,"2013","south"
"GA","02303","0002730",111,1,0,1,"2013","south"
"GA","02303","0003035",121,1,0,1,"2013","south"
"GA","03101","0020828",111,1,0,1,"2013","south"
"GA","03101","0032174",111,1,0,1,"2013","south"
"GA","03301","0015417",111,1,0,1,"2013","south"
"GA","03502","0000007",111,1,0,1,"2013","south"
"GA","03801","3000863",121,1,0,1,"2013","south"
"GA","03801","3009094",111,1,0,1,"2013","south"
"GA","04002","0000307",111,1,0,1,"2013","south"
"GA","04405","0049430",111,1,0,1,"2013","south"
"GA","04405","0096070",111,1,0,1,"2013","south"
"GA","04701","0000800",111,1,0,1,"2013","south"
"GA","04701","0003180",111,1,0,1,"2013","south"
"GA","06001","1384794",111,1,0,1,"2013","south"
"GA","06002","0002924",142,1,0,1,"2013","south"
"GA","06005","0003985",111,1,0,1,"2013","south"
"GA","06701","1342356",111,2,0,2,"2013","south"
"GA","06907","0005406",111,1,0,1,"2013","south"
"GA","07301","0000320",121,1,0,1,"2013","south"
"GA","07601","0002887",111,1,0,1,"2013","south"
"GA","07811","913255",111,1,0,1,"2013","south"
"GA","08002","224",111,3,0,3,"2013","south"
"GA","08402","1307006",111,1,0,1,"2013","south"
"GA","09204","0000909",111,1,0,1,"2013","south"
"GA","09301","0002541",111,1,0,1,"2013","south"
"GA","09602","0130040",111,1,0,1,"2013","south"
"GA","10501","0000310",111,1,0,1,"2013","south"
"GA","10601","0002829",111,1,0,1,"2013","south"
"GA","11001","0002788",111,1,0,1,"2013","south"
"GA","12003","2013026",111,1,0,1,"2013","south"
"GA","12102","0000254",111,1,0,1,"2013","south"
"GA","12102","0004978",111,1,0,1,"2013","south"
"GA","12202","0000173",111,4,0,4,"2013","south"
"GA","12202","0003093",111,1,0,1,"2013","south"
"GA","12802","0013004",111,3,0,3,"2013","south"
"GA","12900","0000346",121,1,0,1,"2013","south"
"GA","13601","0001613",111,1,0,1,"2013","south"
"GA","14801","0000193",121,1,0,1,"2013","south"
"GA","15503","0000355",111,2,0,2,"2013","south"
"GA","15503","0000389",111,1,0,1,"2013","south"
"HI","51000","0014439",111,2,0,2,"2013","west"
"HI","52000","0013802",111,2,0,2,"2013","west"
"HI","52000","0062359",111,1,0,1,"2013","west"
"HI","54000","0012286",111,1,0,1,"2013","west"
"IA","03004","0000012",111,1,0,1,"2013","midwest"
"IA","08003","0000483",111,1,0,1,"2013","midwest"
"IA","10005","2013100",111,1,0,1,"2013","midwest"
"IA","24008","2013-14",111,1,0,1,"2013","midwest"
"IA","29001","0000961",121,1,0,1,"2013","midwest"
"IA","53010","13017",111,1,0,1,"2013","midwest"
"IA","56011","13-120",111,2,0,2,"2013","midwest"
"IA","61002","0000047",163,1,0,1,"2013","midwest"
"IA","62007","13-27",111,1,0,1,"2013","midwest"
"IA","77018","0001806",111,1,0,1,"2013","midwest"
"IA","78004","0001147",111,1,0,1,"2013","midwest"
"IA","86006","13-0019",111,1,0,1,"2013","midwest"
"IA","97013","0004491",111,2,0,2,"2013","midwest"
"ID","17319","0002039",111,1,0,1,"2013","west"
"ID","17337","2013007",121,1,0,1,"2013","west"
"ID","19101","0013399",111,1,0,1,"2013","west"
"ID","27339","13-0002",111,1,0,1,"2013","west"
"ID","35303","0000767",111,5,0,5,"2013","west"
"ID","53201","253",111,1,0,1,"2013","west"
"ID","53201","711",111,1,0,1,"2013","west"
"ID","79234","0200317",111,1,0,1,"2013","west"
"ID","83101","1301854",111,1,0,1,"2013","west"
"ID","83101","1303176",111,1,0,1,"2013","west"
"IL","AA211","0000026",111,1,0,1,"2013","midwest"
"IL","CB152","0000002",111,1,0,1,"2013","midwest"
"IL","CD111","0004095",111,1,0,1,"2013","midwest"
"IL","CD131","0001842",111,1,0,1,"2013","midwest"
"IL","CD131","0006657",111,1,0,1,"2013","midwest"
"IL","CD293","0000239",111,1,0,1,"2013","midwest"
"IL","CN221","0002863",111,1,0,1,"2013","midwest"
"IL","CS132","6648",111,1,0,1,"2013","midwest"
"IL","CS201","0000315",111,1,0,1,"2013","midwest"
"IL","CS302","1301241",111,2,0,2,"2013","midwest"
"IL","CS931","0010516",111,1,0,1,"2013","midwest"
"IL","CS931","0044594",111,2,0,2,"2013","midwest"
"IL","CS931","0048886",111,1,0,1,"2013","midwest"
"IL","CS931","0106819",111,2,0,2,"2013","midwest"
"IL","CS931","0107571",111,1,0,1,"2013","midwest"
"IL","CS931","0108494",111,1,0,1,"2013","midwest"
"IL","CS931","0141872",111,1,0,1,"2013","midwest"
"IL","CS931","0169628",111,1,0,1,"2013","midwest"
"IL","CS931","0192965",111,2,0,2,"2013","midwest"
"IL","CS931","0323291",111,1,0,1,"2013","midwest"
"IL","CS931","0613025",111,1,0,1,"2013","midwest"
"IL","CS931","0670858",111,2,0,2,"2013","midwest"
"IL","CS931","0747377",111,1,0,1,"2013","midwest"
"IL","DB134","2013061",121,1,0,1,"2013","midwest"
"IL","DD132","0011628",111,2,0,2,"2013","midwest"
"IL","DD162","0000580",111,1,0,1,"2013","midwest"
"IL","DD362","130439",111,1,0,1,"2013","midwest"
"IL","FC142","2013004",111,2,0,2,"2013","midwest"
"IL","HA123","0000002",111,2,0,2,"2013","midwest"
"IL","JA212","2013185",111,1,0,1,"2013","midwest"
"IL","JF154","0013033",111,1,0,1,"2013","midwest"
"IL","KA191","0002015",111,1,0,1,"2013","midwest"
"IL","KB184","0000056",111,1,0,1,"2013","midwest"
"IL","LB373","0000054",111,1,0,1,"2013","midwest"
"IL","LC134","0000009",111,1,0,1,"2013","midwest"
"IL","LD152","0000162",111,1,0,1,"2013","midwest"
"IL","MB173","0013-41",111,2,0,2,"2013","midwest"
"IL","MC384","0000171",111,1,0,1,"2013","midwest"
"IL","MC463","0000043",111,1,0,1,"2013","midwest"
"IL","MC504","1300083",111,1,0,1,"2013","midwest"
"IL","MG142","0000196",111,1,0,1,"2013","midwest"
"IL","MJ122","1300010",111,1,0,1,"2013","midwest"
"IL","MJ152","1300021",111,1,0,1,"2013","midwest"
"IL","MJ152","1301472",111,1,0,1,"2013","midwest"
"IL","MJ193","1300431",111,1,0,1,"2013","midwest"
"IL","MK141","0007653",111,1,0,1,"2013","midwest"
"IL","MN133","0001-13",163,1,0,1,"2013","midwest"
"IL","MQ135","13-0013",121,3,0,3,"2013","midwest"
"IL","PB122","2013123",111,1,0,1,"2013","midwest"
"IL","RA154","1300010",111,4,0,4,"2013","midwest"
"IL","RA193","0013001",111,2,0,2,"2013","midwest"
"IL","SB111","0000764",111,4,0,4,"2013","midwest"
"IL","SB111","0015664",111,1,0,1,"2013","midwest"
"IL","SG211","0000127",111,1,0,1,"2013","midwest"
"IL","SH158","0000083",121,1,0,1,"2013","midwest"
"IL","TA243","0001935",121,1,0,1,"2013","midwest"
"IL","TA271","0000200",111,2,0,2,"2013","midwest"
"IL","UA112","2013029",111,1,0,1,"2013","midwest"
"IL","WD122","0000003",121,2,0,2,"2013","midwest"
"IL","WJ111","0000425",111,4,0,4,"2013","midwest"
"IN","01003","0009440",111,1,0,1,"2013","midwest"
"IN","02005","0019573",111,2,0,2,"2013","midwest"
"IN","02005","0021477",111,1,0,1,"2013","midwest"
"IN","07001","0000018",111,1,0,1,"2013","midwest"
"IN","10007","0000115",111,1,0,1,"2013","midwest"
"IN","18007","0001066",121,1,0,1,"2013","midwest"
"IN","18007","0002936",111,1,0,1,"2013","midwest"
"IN","21002","0000191",111,1,0,1,"2013","midwest"
"IN","28007","0000650",121,1,0,1,"2013","midwest"
"IN","30003","0000228",111,1,0,1,"2013","midwest"
"IN","45012","0001449",111,1,0,1,"2013","midwest"
"IN","45018","0000304",111,1,0,1,"2013","midwest"
"IN","46015","0200729",111,1,0,1,"2013","midwest"
"IN","54001","0000917",111,1,0,1,"2013","midwest"
"IN","55008","318",100,1,0,1,"2013","midwest"
"IN","55010","0000203",111,1,0,1,"2013","midwest"
"IN","62004","0000047",121,1,0,1,"2013","midwest"
"IN","64011","1302065",111,1,0,1,"2013","midwest"
"IN","65003","0000004",111,3,0,3,"2013","midwest"
"IN","76002","0000510",111,1,0,1,"2013","midwest"
"KS","AT101","130249",111,1,0,1,"2013","midwest"
"KS","CL413","0000097",111,1,0,1,"2013","midwest"
"KS","CR101","0001768",111,1,0,1,"2013","midwest"
"KS","DK202","2013223",111,1,0,1,"2013","midwest"
"KS","GE101","0001237",111,1,0,1,"2013","midwest"
"KS","JO204","2600111",111,1,0,1,"2013","midwest"
"KS","NO201","1300091",111,1,0,1,"2013","midwest"
"KS","PR201","0000076",111,2,0,2,"2013","midwest"
"KS","RN101","0001486",111,1,0,1,"2013","midwest"
"KS","RN101","0003204",111,2,0,2,"2013","midwest"
"KS","RN101","0003383",111,1,0,1,"2013","midwest"
"KS","RN411","0000019",111,2,0,2,"2013","midwest"
"KS","SG111","0016799",111,1,0,1,"2013","midwest"
"KS","SG111","0019860",111,1,0,1,"2013","midwest"
"KS","SG111","0034790",111,1,0,1,"2013","midwest"
"KS","SG111","0043617",111,1,0,1,"2013","midwest"
"KS","SG111","0050980",111,1,0,1,"2013","midwest"
"KS","SG111","0057417",111,1,0,1,"2013","midwest"
"KS","SG111","0059177",111,4,0,4,"2013","midwest"
"KS","SG111","0061257",111,1,0,1,"2013","midwest"
"KS","SU201","0020906",111,1,0,1,"2013","midwest"
"KS","WL201","0000005",111,1,0,1,"2013","midwest"
"KS","WY101","3002386",111,1,0,1,"2013","midwest"
"KS","WY101","3023786",111,1,0,1,"2013","midwest"
"KY","00525","0008320",111,1,0,1,"2013","south"
"KY","00619","0008320",111,1,0,1,"2013","south"
"KY","11048","1307829",111,1,0,1,"2013","south"
"KY","11049","2013245",111,1,0,1,"2013","south"
"KY","19088","0000282",111,1,0,1,"2013","south"
"KY","37170","0000184",111,1,0,1,"2013","south"
"KY","39176","0004055",111,1,0,1,"2013","south"
"KY","47212","0130718",111,1,0,1,"2013","south"
"KY","48230","0201306",111,1,0,1,"2013","south"
"KY","56290","0004069",111,1,0,1,"2013","south"
"KY","56290","0012573",111,1,0,1,"2013","south"
"KY","56290","0013199",111,1,0,1,"2013","south"
"KY","56290","0028645",111,1,0,1,"2013","south"
"KY","59313","0000581",111,1,0,1,"2013","south"
"KY","62335","013-045",121,1,0,1,"2013","south"
"KY","76385","1099",111,1,0,1,"2013","south"
"KY","97499","0100031",111,1,0,1,"2013","south"
"KY","98840","0406132",111,1,0,1,"2013","south"
"KY","A1533","0000103",111,1,0,1,"2013","south"
"KY","A2537","13424",111,1,0,1,"2013","south"
"KY","B5946","0000014",111,3,0,3,"2013","south"
"KY","B7605","0002448",112,1,0,1,"2013","south"
"LA","03045","0000762",111,1,0,1,"2013","south"
"LA","09060","1300325",112,1,0,1,"2013","south"
"LA","09060","1324026",111,1,0,1,"2013","south"
"LA","09060","1335745",111,1,0,1,"2013","south"
